"ID","TIPO","ANO_LETIVO","PERIODO","CODIGO","TURNOS","N_AULAS","HORAS_TURNO"
34182,"T","2004/2005","1S","MPPAU1113",1,1,2
34183,"T","2004/2005","1S","MPPAU1114",1,2,2
34184,"T","2004/2005","1S","MPPAU1115",1,,2
34185,"T","2004/2005","1S","MPPAU1116",1,1,4
34687,"T","2005/2006","1S","EM228",2,2,2
34187,"T","2004/2005","2S","MPPAU2215",1,,2
34188,"T","2004/2005","2S","MPPAU2216",1,,2
34189,"T","2004/2005","2S","MPPAU2217",1,,2
34190,"T","2004/2005","1S","MPPAU2218",1,2,2
34688,"P","2005/2006","1S","EM228",9,1,2
36708,"T","2005/2006","2S","MTM133",1,,3
34303,"T","2004/2005","2T","MMCCE1200",1,1,3
34135,"T","2004/2005","1S","EIC5122",1,2,3
34136,"TP","2004/2005","1S","EIC5122",1,1,1
34137,"T","2004/2005","1S","EIC5123",1,2,3
34138,"TP","2004/2005","1S","EIC5123",1,1,1
36101,"T","2005/2006","4T","MAIC1206",1,1,3
36102,"T","2005/2006","4T","MAIC1207",1,1,3
36103,"T","2005/2006","4T","MAIC1208",1,1,3
36104,"T","2005/2006","1S","MEEC1072",1,2,3
36106,"T","2005/2006","1S","MEEC1075",1,2,3
36107,"T","2005/2006","1S","MEEC1076",1,2,3
36111,"T","2005/2006","1S","MEEC1088",1,2,3
36112,"T","2005/2006","1S","MEEC1102",1,1,2.5
36114,"T","2005/2006","2S","MEEC2087",1,2,3
36116,"T","2005/2006","2S","MEEC2089",1,2,3
36121,"T","2005/2006","2S","MEEC2101",1,,0
36122,"T","2005/2006","2S","MEEC2103",1,,3
36127,"T","2005/2006","1S","MIASI100",1,1,1.5
36128,"T","2005/2006","1S","MIASI101",1,1,1.5
36129,"T","2005/2006","1S","MIASI102",1,0,3
36130,"T","2005/2006","1S","MIASI104",1,0,3
36131,"T","2005/2006","1S","MIASI105",1,0,3
36132,"T","2005/2006","1S","MIASI106",1,2,3
36133,"T","2005/2006","1S","MIASI109",1,1,3
36134,"T","2005/2006","2S","MIASI200",1,1,3
36135,"T","2005/2006","2S","MIASI201",1,1,3
36136,"T","2005/2006","2S","MIASI202",1,1,3
36137,"T","2005/2006","2S","MIASI204",1,1,3
36138,"T","2005/2006","2S","MIASI206",1,1,3
36139,"T","2005/2006","2S","MIASI207",1,1,3
36140,"T","2005/2006","2S","MIASI208",1,1,3
36170,"TP","2005/2006","1S","EIC5121",1,1,1
36173,"T","2005/2006","1S","EIC4213",1,2,3
36192,"T","2005/2006","2S","EC1207",2,3,3
36193,"P","2005/2006","2S","EC1207",11,2,2
36194,"T","2005/2006","2S","EC1209",2,2,2
36195,"P","2005/2006","2S","EC1209",10,1,2
36196,"T","2005/2006","2S","EC1211",2,2,3
36197,"P","2005/2006","2S","EC1211",13,1,2
36198,"T","2005/2006","2S","EC1214",2,1,1
36199,"TP","2005/2006","2S","EC1214",10,1,2
36200,"T","2005/2006","2S","EC2211",2,2,2
36201,"TP","2005/2006","2S","EC2211",11,2,3
36202,"T","2005/2006","2S","EC2106",2,1,2
36203,"TP","2005/2006","2S","EC2106",9,1,2
36204,"T","2005/2006","2S","EC2108",2,2,2
36205,"TP","2005/2006","2S","EC2108",12,1,2
36206,"T","2005/2006","2S","EC2208",2,3,3
36208,"T","2005/2006","2S","EC2209",2,1,2
36209,"P","2005/2006","2S","EC2209",13,1,2
36210,"T","2005/2006","2S","EC3103",2,2,2
36211,"TP","2005/2006","2S","EC3103",11,1,2
36212,"T","2005/2006","2S","EC3107",2,2,2
36213,"TP","2005/2006","2S","EC3107",12,,2
36214,"P","2005/2006","2S","EC3107",12,2,1
36215,"T","2005/2006","2S","EC3108",2,2,2
36216,"TP","2005/2006","2S","EC3108",9,1,2
36217,"T","2005/2006","2S","EC3207",2,1,1.5
36218,"TP","2005/2006","2S","EC3207",9,1,1.5
36220,"T","2005/2006","2S","EC3208",2,3,3
36221,"TP","2005/2006","2S","EC3208",13,,1
36222,"P","2005/2006","2S","EC3208",13,2,2
36223,"T","2005/2006","2S","EC3210",2,2,2
36224,"TP","2005/2006","2S","EC3210",11,1,2
36227,"T","2005/2006","2S","EC4109",2,2,2
36228,"TP","2005/2006","2S","EC4109",8,1,1
36229,"T","2005/2006","2S","EC4207",2,2,2
36230,"TP","2005/2006","2S","EC4207",9,1,2
36231,"P","2005/2006","2S","EC4207",9,2,1
36232,"T","2005/2006","2S","EC4208",2,3,4
36233,"P","2005/2006","2S","EC4208",13,1,2
36234,"T","2005/2006","2S","EC4210",2,3,3
36236,"P","2005/2006","2S","EC4210",10,1,2
36237,"T","2005/2006","2S","EC5138",1,1,2
36238,"TP","2005/2006","2S","EC5138",1,1,2
36239,"T","2005/2006","2S","EC5152",1,2,2
36240,"TP","2005/2006","2S","EC5152",4,1,2
36241,"T","2005/2006","2S","EC5173",1,1,2
36242,"TP","2005/2006","2S","EC5173",2,1,2
36243,"TP","2005/2006","2S","EC5174",4,2,6
36244,"T","2005/2006","2S","EC5176",1,1,2
36245,"TP","2005/2006","2S","EC5176",1,1,2
36246,"T","2005/2006","2S","EC5177",1,1,2
36247,"TP","2005/2006","2S","EC5177",1,1,2
36248,"TP","2005/2006","2S","EC5178",3,2,6
36249,"T","2005/2006","2S","EC5181",1,2,2
36250,"TP","2005/2006","2S","EC5181",3,1,2
36252,"TP","2005/2006","2S","EC5184",1,1,6
36253,"TP","2005/2006","2S","EC5186",2,3,6
36254,"T","2005/2006","2S","EC5190",1,1,2
36255,"TP","2005/2006","2S","EC5190",1,1,2
36256,"T","2005/2006","2S","EC5191",1,1,2
36257,"TP","2005/2006","2S","EC5191",1,1,2
36258,"TP","2005/2006","2S","EC5192",2,2,6
36259,"T","2005/2006","2S","EC5196",1,1,2
36260,"P","2005/2006","2S","EC5196",1,1,2
36261,"T","2005/2006","2S","EC5199",1,1,2
36262,"P","2005/2006","2S","EC5199",1,1,2
36263,"T","2005/2006","2S","EC5207",1,2,2
35728,"TP","2005/2006","1S","EMG3202",1,1,2
35729,"TP","2005/2006","1S","EMG4103",1,2,5
35730,"T","2005/2006","2S","EMG3103",1,2,3
35731,"TP","2005/2006","2S","EMG3103",1,1,2
35732,"TP","2005/2006","2S","EMG3105",1,1,3
35733,"T","2005/2006","2S","EMG3203",1,,3
35734,"TP","2005/2006","2S","EMG3203",1,2,1
35735,"T","2005/2006","2S","EMG3204",1,1,3
35736,"TP","2005/2006","2S","EMG3204",1,1,2
35737,"T","2005/2006","2S","EMG3205",1,1,3
35738,"TP","2005/2006","2S","EMG3205",1,1,2
35739,"T","2005/2006","1S","EMG3102",1,2,2
35740,"TP","2005/2006","1S","EMG3102",1,1,1.5
35741,"P","2005/2006","1S","EMG3102",1,1,1
35744,"T","2005/2006","1S","EMG4102",1,1,2
35745,"TP","2005/2006","1S","EMG4102",1,2,3
35746,"T","2005/2006","1S","EMG4104",1,2,3
35747,"TP","2005/2006","1S","EMG4104",1,1,2
35748,"TP","2005/2006","1S","EMG4204",1,3,5
35749,"TP","2005/2006","2S","EMG4105",1,2,5
35750,"T","2005/2006","2S","EMG4201",1,1,2
35751,"TP","2005/2006","2S","EMG4201",1,1,1
35752,"P","2005/2006","2S","EMG4201",2,1,2
35753,"TP","2005/2006","2S","EMG4202",1,2,5
35754,"T","2005/2006","2S","EMG4203",1,1,3
35755,"TP","2005/2006","2S","EMG4203",1,1,2
35756,"T","2005/2006","2S","EMG4205",1,,3
35757,"TP","2005/2006","2S","EMG4205",1,2,2
35758,"TP","2005/2006","A","EMG5103",1,2,4
35759,"T","2005/2006","1S","EMG5101",1,2,3
35760,"TP","2005/2006","1S","EMG5101",1,2,2
35761,"T","2005/2006","1S","EMG5102",1,2,2
35762,"TP","2005/2006","1S","EMG5102",1,1,2
35763,"T","2005/2006","1S","EMG5106",1,2,3
35764,"TP","2005/2006","1S","EMG5106",1,1,2
35765,"T","2005/2006","1S","EMG5201",1,2,3
35766,"P","2005/2006","1S","EMG5201",1,1,1
35767,"T","2005/2006","1S","EMG5203",1,1,3
35768,"TP","2005/2006","1S","EMG5203",1,1,2
35770,"TP","2005/2006","2S","EMG5105",1,2,4
35771,"TP","2005/2006","2S","EMG5204",1,2,5
35772,"TP","2005/2006","2S","EMG5205",1,1,5
35773,"TP","2005/2006","2S","EMG5206",1,2,4
36177,"T","2005/2006","1S","MESHO101",1,0,2.6
36083,"T","2005/2006","1S","EI1109",1,2,3
36176,"T","2005/2006","1S","MESHO100",1,0,1.9
36178,"T","2005/2006","1S","MESHO102",1,0,3.9
36179,"T","2005/2006","1S","MESHO103",1,0,3.9
36182,"T","2005/2006","2S","MESHO106",1,,0.7
36183,"T","2005/2006","2S","MESHO107",1,,3.9
36184,"T","2005/2006","2S","MESHO108",1,,3.9
36185,"T","2005/2006","2S","MESHO109",1,,2.6
36191,"T","2005/2006","A","MESHO200",1,,
36264,"TP","2005/2006","2S","EC5207",3,1,2
36267,"T","2005/2006","2S","EC5215",1,1,2
36268,"TP","2005/2006","2S","EC5215",2,1,2
36269,"T","2005/2006","2S","EC5223",1,1,2
36270,"TP","2005/2006","2S","EC5223",1,1,2
36271,"T","2005/2006","2S","EC5237",1,1,2
36272,"TP","2005/2006","2S","EC5237",1,1,2
36273,"T","2005/2006","2S","EC5241",1,1,2
36274,"TP","2005/2006","2S","EC5241",1,1,2
36275,"T","2005/2006","2S","EC5243",1,1,2
36276,"TP","2005/2006","2S","EC5243",1,1,2
36277,"T","2005/2006","2S","EC5245",1,2,2
36278,"TP","2005/2006","2S","EC5245",1,1,2
36279,"T","2005/2006","2S","EC5246",1,2,2
36280,"TP","2005/2006","2S","EC5246",1,1,2
36281,"T","2005/2006","2S","EC5247",1,3,2
36282,"TP","2005/2006","2S","EC5247",1,,2
36283,"T","2005/2006","2S","EC5265",1,,2
36284,"P","2005/2006","2S","EC5265",1,,2
36285,"T","2005/2006","2S","EC5273",1,1,2
36286,"P","2005/2006","2S","EC5273",1,1,2
36287,"T","2005/2006","2S","EC5274",1,1,2
36288,"P","2005/2006","2S","EC5274",1,1,2
36289,"T","2005/2006","2S","EC5275",1,1,2
36290,"TP","2005/2006","2S","EC5275",1,1,2
36291,"T","2005/2006","2S","EC5278",1,1,2
36292,"P","2005/2006","2S","EC5278",1,1,2
36293,"T","2005/2006","2S","EC5280",1,1,2
36294,"P","2005/2006","2S","EC5280",1,1,2
36295,"T","2005/2006","2S","EC5282",1,1,2
36296,"P","2005/2006","2S","EC5282",1,1,2
36297,"T","2005/2006","2S","EC5285",1,,2
36298,"P","2005/2006","2S","EC5285",1,,2
36299,"T","2005/2006","2S","EC5286",1,1,2
36300,"P","2005/2006","2S","EC5286",1,1,2
36301,"T","2005/2006","2S","EC5287",1,1,2
36302,"P","2005/2006","2S","EC5287",1,1,2
36303,"T","2005/2006","2S","EC5288",1,,2
36304,"P","2005/2006","2S","EC5288",1,,2
36305,"T","2005/2006","2S","EC5289",1,1,2
36306,"P","2005/2006","2S","EC5289",1,1,2
36307,"T","2005/2006","2S","EC5294",1,1,2
36308,"TP","2005/2006","2S","EC5294",1,1,2
36309,"T","2005/2006","2S","EC5295",1,1,2
36310,"TP","2005/2006","2S","EC5295",1,1,2
36311,"TP","2005/2006","2S","EC5296",1,4,6
36436,"TP","2005/2006","2S","EC2208",13,2,3
36483,"T","2005/2006","1S","EEC4232",1,2,3
36484,"P","2005/2006","1S","EEC4232",1,1,1
36489,"T","2005/2006","1S","EEC5177",1,2,3
36493,"T","2005/2006","1S","MT1102",1,1,2
36494,"T","2005/2006","1S","MT1103",1,1,2
36495,"T","2005/2006","1S","MT1104",1,1,2
36496,"TP","2005/2006","1S","MT1105",1,1,3
36497,"T","2005/2006","2S","MT1201",1,,2
36498,"T","2005/2006","2S","MT1202",1,,2
36499,"T","2005/2006","2S","MT1203",1,,2
36500,"T","2005/2006","2S","MT1204",1,3,2
36501,"TP","2005/2006","2S","MT1205",1,,3
36502,"T","2005/2006","1S","EMG2105",1,1,2
36503,"P","2005/2006","1S","EMG2105",1,2,3
36505,"P","2005/2006","2S","EMG2103",1,1,2
36084,"TP","2005/2006","1S","MRSC1201",2,2,1.2
36435,"TP","2005/2006","1S","EIC5120",1,1,1
36437,"TP","2005/2006","1S","EIC5101",1,1,1
36524,"T","2005/2006","1S","MRPE1101",1,1,2
36525,"T","2005/2006","1S","MRPE1102",1,1,2
36526,"T","2005/2006","1S","MRPE1103",1,1,3
36527,"T","2005/2006","1S","MRPE1104",1,1,2
36528,"T","2005/2006","1S","MRPE1105",1,1,4
36529,"T","2005/2006","2S","MRPE1201",1,1,2
36530,"T","2005/2006","2S","MRPE1202",1,1,2
36531,"T","2005/2006","2S","MRPE1203",1,1,3
36532,"T","2005/2006","2S","MRPE1204",1,1,2
36533,"T","2005/2006","2S","MRPE1205",1,1,4
36545,"T","2005/2006","1S","MEM100",1,1,2
36546,"T","2005/2006","1S","MEM110",1,0,2
36547,"TP","2005/2006","1S","MEM110",1,0,2
36548,"T","2005/2006","1S","MEM1117",1,0,2
36549,"TP","2005/2006","1S","MEM1117",1,0,2
36550,"T","2005/2006","1S","MEM112",1,1,2
36551,"T","2005/2006","1S","MEM1206",1,0,2
36552,"TP","2005/2006","1S","MEM1206",1,0,2
36553,"T","2005/2006","1S","MEM1300",1,1,2
36554,"T","2005/2006","1S","MEM1301",1,1,2
36555,"T","2005/2006","1S","MEM1302",1,1,2
36556,"T","2005/2006","1S","MEM1303",1,1,2
36557,"T","2005/2006","1S","MEM1307",1,1,2
36558,"TP","2005/2006","1S","MEM1307",1,1,2
36559,"T","2005/2006","1S","MEM1309",1,1,2
36560,"TP","2005/2006","1S","MEM1309",1,1,2
36561,"T","2005/2006","1S","MEM1313",1,1,2
36562,"T","2005/2006","1S","MEM1314",1,1,2
36563,"T","2005/2006","1S","MEM1315",1,1,2
36564,"T","2005/2006","1S","MEM1316",1,1,2
36565,"T","2005/2006","1S","MEM1318",1,0,2
36566,"TP","2005/2006","1S","MEM1318",1,0,2
36567,"T","2005/2006","1S","MEM1322",1,0,2
36568,"TP","2005/2006","1S","MEM1322",1,0,2
36569,"T","2005/2006","1S","MEM152",1,1,2
36570,"T","2005/2006","1S","MEM154",1,1,2
36571,"T","2005/2006","1S","MEM167",1,0,2
36572,"TP","2005/2006","1S","MEM167",1,,2
36573,"T","2005/2006","2S","MEM111",1,,2
36574,"TP","2005/2006","2S","MEM111",1,,2
36575,"T","2005/2006","2S","MEM1133",1,,2
36576,"TP","2005/2006","2S","MEM1133",1,,2
36577,"T","2005/2006","2S","MEM1205",1,,2
36578,"TP","2005/2006","2S","MEM1205",1,,2
36579,"T","2005/2006","2S","MEM1208",1,,2
36580,"T","2005/2006","2S","MEM1209",1,1,2
36581,"P","2005/2006","2S","MEM1304",1,1,4
36582,"T","2005/2006","2S","MEM1305",1,1,2
36583,"T","2005/2006","2S","MEM1306",1,1,2
36584,"T","2005/2006","2S","MEM1308",1,,2
36585,"TP","2005/2006","2S","MEM1308",1,,2
36586,"T","2005/2006","2S","MEM1311",1,1,2
36587,"T","2005/2006","2S","MEM1312",1,1,2
36588,"P","2005/2006","2S","MEM1317",1,1,2
36589,"T","2005/2006","2S","MEM1319",1,1,1
36590,"T","2005/2006","2S","MEM132",1,1,2
36591,"T","2005/2006","2S","MEM1320",1,1,1
36592,"T","2005/2006","2S","MEM1321",1,1,2
36593,"P","2005/2006","2S","MEM155",1,1,4
36609,"T","2005/2006","1S","MEST201",1,1,2
36640,"T","2005/2006","1T","MEA110",1,1,2.5
36596,"T","2005/2006","2S","MEM163",1,,2
36597,"TP","2005/2006","2S","MEM163",1,,2
36598,"T","2005/2006","2S","MEM166",1,,2
36599,"TP","2005/2006","2S","MEM166",1,,2
36600,"T","2005/2006","2S","MEM168",1,,2
36601,"T","2005/2006","2S","MEM169",1,,2
36602,"T","2005/2006","2S","MEM170",1,,2
36603,"T","2005/2006","2S","MEM171",1,,2
36604,"T","2005/2006","2S","MEM172",1,1,2
36605,"TP","2005/2006","2S","MEM5000",1,,2
36608,"T","2005/2006","1S","MEST200",1,1,2
36650,"T","2004/2005","3T","MMSEG1301",1,,2
36651,"T","2004/2005","3T","MMSEG1302",1,,2
36652,"T","2004/2005","3T","MMSEG1307",1,,3
36653,"T","2005/2006","1S","MEEC1101",1,1,2
36686,"T","2005/2006","1S","MIET100",1,,4
36687,"T","2005/2006","1S","MIET102",1,,2
36688,"T","2005/2006","2S","MIET101",1,,4
36689,"T","2005/2006","2S","MIET103",2,,2
36709,"T","2005/2006","2S","MTM134",1,1,3
36713,"T","2005/2006","2S","EQ506",1,1,2
36714,"TP","2005/2006","2S","EQ506",1,1,2
36717,"T","2005/2006","2S","EQ516",1,,2
36718,"TP","2005/2006","2S","EQ516",1,,2
36616,"T","2005/2006","3T","MEAM1301",1,1,3
36617,"T","2005/2006","3T","MEAM1305",1,1,3
36618,"T","2005/2006","3T","MEAM1306",1,1,3
36619,"T","2005/2006","3T","MEAM1308",1,1,3
36620,"T","2005/2006","3T","MEAM1309",1,1,3
36621,"T","2005/2006","3T","MEAM1314",1,1,3
36622,"T","2005/2006","3T","MEAM1316",1,1,3
36767,"T","2005/2006","1S","EI1100",1,,3
36768,"TP","2005/2006","1S","EI1100",1,,0
37589,"P","2006/2007","1S","EEC0006",8,3,4
37652,"T","2006/2007","1S","EEC0032",1,2,3
37653,"TP","2006/2007","1S","EEC0032",4,1,1
37654,"T","2006/2007","1S","EEC0033",1,2,3
37655,"TP","2006/2007","1S","EEC0033",4,1,1
37656,"T","2006/2007","1S","EEC0080",1,2,2
37657,"TP","2006/2007","1S","EEC0080",3,1,2
37658,"T","2006/2007","1S","EEC0081",1,2,2
37659,"P","2006/2007","1S","EEC0081",4,1,2
37660,"T","2006/2007","1S","EEC0108",1,2,2
37661,"TP","2006/2007","1S","EEC0108",4,1,2
38395,"TP","2006/2007","1S","EIG0032",1,2,4
38360,"TP","2006/2007","1S","EIG0005",2,2,4
38361,"TP","2006/2007","1S","EIG0006",4,1,12
37830,"T","2006/2007","2S","EEC0111",1,,2
37831,"P","2006/2007","2S","EEC0111",4,1,3
37832,"T","2006/2007","2S","EEC0112",1,,2
37833,"TP","2006/2007","2S","EEC0112",3,1,2
38362,"TP","2006/2007","1S","EIG0007",1,1,0
38363,"P","2006/2007","1S","EIG0007",2,1,2
38364,"TP","2006/2007","2S","EIG0009",2,2,4
38365,"TP","2006/2007","2S","EIG0010",1,1,1
38366,"P","2006/2007","2S","EIG0010",3,1,1.5
38367,"TP","2006/2007","2S","EIG0011",1,1,2
38368,"P","2006/2007","2S","EIG0011",2,1,2
38369,"TP","2006/2007","2S","EIG0012",1,2,4
38370,"TP","2006/2007","1S","EIG0013",1,,5
38371,"TP","2006/2007","1S","EIG0014",1,2,2
38372,"P","2006/2007","1S","EIG0014",6,1,2
38373,"TP","2006/2007","1S","EIG0015",1,2,4
38374,"TP","2006/2007","1S","EIG0045",1,4,5
38375,"TP","2006/2007","2S","EIG0016",1,2,2
38376,"P","2006/2007","2S","EIG0016",3,1,2
38377,"TP","2006/2007","2S","EIG0017",1,2,3
38378,"P","2006/2007","2S","EIG0017",4,1,1
38379,"TP","2006/2007","2S","EIG0018",1,2,4
38380,"TP","2006/2007","2S","EIG0046",1,,2
38381,"P","2006/2007","2S","EIG0046",2,,2
38382,"TP","2006/2007","1S","EIG0019",1,,5
38383,"TP","2006/2007","1S","EIG0020",1,2,0
38384,"TP","2006/2007","1S","EIG0021",1,2,4
38385,"TP","2006/2007","1S","EIG0022",1,2,4
38386,"TP","2006/2007","2S","EIG0024",1,2,4
38391,"TP","2006/2007","1S","EIG0028",1,1,2
38392,"TP","2006/2007","1S","EIG0029",1,2,2
38393,"TP","2006/2007","1S","EIG0030",1,2,4
36760,"T","2005/2006","2S","MEEC2091",1,2,3
36766,"T","2005/2006","1S","MESHO108",,,3.9
36784,"T","2005/2006","2S","MIETE101",1,6,1
36791,"T","2005/2006","2S","EEC5274",1,,3
36792,"P","2005/2006","2S","EEC5274",1,,1
36793,"T","2005/2006","1S","EEC5175",1,,3
36794,"P","2005/2006","1S","EEC5175",4,,1
36795,"T","2005/2006","1S","EEC5176",1,,3
36796,"P","2005/2006","1S","EEC5176",1,,1
36803,"T","2005/2006","2S","MDI1100",1,,1.4
36804,"T","2005/2006","2S","MDI1204",1,,3.7
36805,"T","2005/2006","2S","MDI1207",1,,1.9
36806,"T","2005/2006","2S","MDI1208",1,,1.4
36807,"T","2005/2006","2S","MDI1209",1,,0.9
36822,"T","2005/2006","2S","MEST209",1,1,1.5
36823,"T","2005/2006","2S","MEST210",1,1,1.5
36824,"T","2005/2006","2S","MEST211",1,1,1.5
36825,"T","2005/2006","2S","MEST214",1,,1.5
36826,"T","2005/2006","2S","MEST302",1,1,1.5
36827,"T","2005/2006","2S","MEST314",1,1,1.5
37067,"T","2006/2007","1S","MGI1101",1,2,3
37068,"T","2006/2007","1S","MGI1102",1,1,3
37069,"T","2006/2007","1S","MGI1103",1,1,1.5
37070,"T","2006/2007","1S","MGI1105",1,1,1.5
37071,"T","2006/2007","1S","MGI1107",1,1,1.5
37072,"T","2006/2007","1S","MGI1108",1,2,1.5
37073,"T","2006/2007","1S","MGI1206",1,1,1.5
37074,"T","2006/2007","2S","MGI1106",1,1,1.5
37075,"T","2006/2007","2S","MGI1201",1,2,3
37076,"T","2006/2007","2S","MGI1203",1,2,3
37077,"T","2006/2007","2S","MGI1204",1,1,1.5
37078,"T","2006/2007","2S","MGI1207",1,1,1.5
37079,"T","2006/2007","2S","MGI1208",1,1,1.5
39550,"T","2005/2006","4T","MEA315",1,,2.5
37081,"T","2006/2007","2S","MGI1211",1,1,1.5
37082,"T","2006/2007","A","MGI5000",1,,
37202,"T","2005/2006","1S","MESHO105",1,0,1.9
37203,"T","2005/2006","1S","MESHO104",1,0,1.3
37204,"T","2005/2006","2S","MESHO110",1,,2.8
37222,"T","2006/2007","1S","CI001",1,2,2
37820,"T","2006/2007","2S","EEC0082",1,,2
37212,"T","2005/2006","1T","MEA113",1,,2.5
37213,"T","2005/2006","2T","MEA210",1,,2.5
37214,"T","2005/2006","3T","MEA301",1,,2.5
39552,"T","2006/2007","1S","MDI1103",1,,3.6
39453,"T","2006/2007","2S","EEC0084",1,,2
37217,"T","2005/2006","4T","MEA400",1,,7.5
37223,"P","2006/2007","1S","CI001",2,1,2
37224,"TP","2006/2007","1S","CI002",1,,4
37225,"T","2006/2007","1S","CI003",1,,4
37226,"TP","2006/2007","1S","CI004",1,,4
37227,"T","2006/2007","1S","CI005",1,2,2
37228,"P","2006/2007","1S","CI005",2,1,2
37229,"T","2006/2007","2S","CI006",1,,2
37230,"P","2006/2007","2S","CI006",2,1,2
37231,"T","2006/2007","2S","CI007",1,,2
37232,"P","2006/2007","2S","CI007",1,,2
37233,"T","2006/2007","2S","CI008",1,,4
37234,"TP","2006/2007","2S","CI009",1,,4
37235,"TP","2006/2007","2S","CI010",2,2,4
37236,"T","2006/2007","1S","CI011",1,,4
37237,"T","2006/2007","1S","CI012",1,1,2
37238,"P","2006/2007","1S","CI012",2,1,2
37239,"TP","2006/2007","1S","CI013",1,,4
37240,"TP","2006/2007","1S","CI014",1,,4
37241,"T","2006/2007","1S","CI015",1,1,2
37242,"P","2006/2007","1S","CI015",2,1,2
37243,"T","2006/2007","2S","CI016",1,,2
37244,"P","2006/2007","2S","CI016",1,,2
37245,"TP","2006/2007","2S","CI017",1,,4
37246,"T","2006/2007","2S","CI018",1,,2
37247,"P","2006/2007","2S","CI018",1,,2
37248,"TP","2006/2007","2S","CI019",1,,4
37249,"T","2006/2007","2S","CI020",1,,4
37250,"T","2006/2007","1S","CI021",1,1,2
37251,"P","2006/2007","1S","CI021",1,1,2
37252,"T","2006/2007","1S","CI022",1,1,2
37253,"P","2006/2007","1S","CI022",1,1,2
37254,"T","2006/2007","1S","CI023",1,,2
37255,"P","2006/2007","1S","CI023",1,,2
37256,"T","2006/2007","1S","CI024",1,1,2
37257,"P","2006/2007","1S","CI024",1,1,2
37258,"T","2006/2007","1S","CI035",1,1,2
37259,"P","2006/2007","1S","CI035",1,1,2
37260,"T","2006/2007","2S","CI025",1,,2
37261,"P","2006/2007","2S","CI025",1,,2
37262,"T","2006/2007","2S","CI026",1,,2
37263,"P","2006/2007","2S","CI026",1,1,2
37264,"T","2006/2007","2S","CI027",1,,2
37265,"P","2006/2007","2S","CI027",1,,2
37266,"T","2006/2007","2S","CI028",1,,2
37267,"P","2006/2007","2S","CI028",1,1,2
37268,"T","2006/2007","2S","CI036",1,,2
37269,"P","2006/2007","2S","CI036",1,1,2
37270,"T","2006/2007","2S","CI037",1,,
37271,"P","2006/2007","2S","CI037",1,,
37272,"T","2006/2007","1S","CI029",1,,
37273,"P","2006/2007","1S","CI029",1,,
37274,"T","2006/2007","1S","CI030",1,,
37275,"P","2006/2007","1S","CI030",1,,
37276,"T","2006/2007","1S","CI031",1,1,2
37277,"P","2006/2007","1S","CI031",1,1,2
37278,"T","2006/2007","1S","CI032",1,,
37279,"P","2006/2007","1S","CI032",1,,
37282,"P","2006/2007","2S","CI034",1,,
37283,"T","2005/2006","2S","CI033",11,,1
37821,"P","2006/2007","2S","EEC0082",4,1,3
38228,"T","2006/2007","1S","MIET100",,12,0
38229,"T","2006/2007","1S","MIET102",1,,2
39454,"TP","2006/2007","2S","EEC0084",1,1,2
38214,"T","2006/2007","1S","MEB103",1,1,1
38215,"T","2006/2007","1S","MEB104",0.5,1,3
38216,"T","2006/2007","2S","MEB105",1,,1.5
38217,"T","2006/2007","2S","MEB200",1,,3
38218,"T","2006/2007","2S","MEB201",1,,3
38219,"T","2006/2007","2S","MEB203",1,,2
38220,"T","2006/2007","2S","MEB204",1,,4
38221,"T","2006/2007","2S","MEB205",1,,3
38222,"T","2006/2007","2S","MEB207",1,,3
38230,"T","2006/2007","2S","MIET101",1,1,1
38231,"T","2006/2007","2S","MIET103",1,,2
38409,"TP","2006/2007","2S","EM0032",1,2,4
38476,"T","2006/2007","1S","EIC0003",1,2,3
38477,"TP","2006/2007","1S","EIC0003",6,1,2
38478,"T","2006/2007","1S","EIC0004",1,3,3
38479,"TP","2006/2007","1S","EIC0004",6,1,2
38480,"T","2006/2007","1S","EIC0005",1,2,3
38481,"TP","2006/2007","1S","EIC0005",6,1,2
38279,"TP","2006/2007","2S","EM0011",8,2,4
38482,"T","2006/2007","1S","EIC0006",1,2,2
38483,"TP","2006/2007","1S","EIC0006",6,2,2
38484,"T","2006/2007","1S","EIC0007",1,2,2
38485,"TP","2006/2007","1S","EIC0007",6,1,2
38275,"TP","2006/2007","1S","EM0006",6,2,4
38207,"P","2006/2007","2S","EEC5177",1,,1
39455,"T","2006/2007","2S","EEC0085",1,,2
39456,"TP","2006/2007","2S","EEC0085",2,1,2
38190,"T","2006/2007","2S","EEC5176",1,,3
38191,"P","2006/2007","2S","EEC5176",1,1,1
38245,"T","2006/2007","1S","EM0016",2,2,2
38291,"TP","2006/2007","2S","EM0021",2,3,3
38248,"T","2006/2007","1S","EM0019",2,2,2
38249,"T","2006/2007","2S","EM0020",1,2,2
38294,"TP","2006/2007","2S","EM0023",0,,0
38251,"T","2006/2007","2S","EM0022",2,,2
38346,"TP","2006/2007","1S","EM0028",0,,0
38253,"T","2006/2007","2S","EM0024",2,2,2
38348,"T","2006/2007","1S","EM0038",1,2,2
38337,"TP","2006/2007","1S","EM0036",1,1,1.5
38305,"TP","2006/2007","2S","EM0031",2,3,3
38306,"P","2006/2007","2S","EM0031",12,1,1.5
38258,"T","2006/2007","1S","EM0029",1,2,2
38259,"T","2006/2007","2S","EM0030",1,2,2
38338,"P","2006/2007","1S","EM0036",4,1,2.5
